id	title	startTime	endTime	url	tags	address	name	latitude	longitude
185	Onthaalweekend	2021-10-15T16:00:00Z	2021-10-17T09:00:00Z	https://www.facebook.com/events/842980939746114	First-year students	Kloosterstraat 81, 2880 Bornem	De Stevige Linker Bornem	51.093487632248014	4.224240826068102
186	Consulting Projects Info-Event	2021-10-05T18:00:00Z	2021-10-05T21:00:00Z	https://emergentleuven.be/event/consulting-projects-info-event/		Andreas Vesaliusstraat 13, 3000 Leuven	Aula 00.02.02 Campus Groep T	50.87487910750422	4.70743541568297
187	Start Event Emergent	2021-10-06T18:00:00Z	2021-10-06T21:00:00Z	https://emergentleuven.be/event/start-event-emergent/		Charles Deberiotstraat 24, 3000 Leuven	Pieter De Somer Aula	50.876243256079256	4.702913211283861
188	Salsa initiation	2021-10-19T15:00:00Z	2021-10-19T16:00:00Z	https://fb.me/e/1bMAUUOPc	Culture		Gymnasium		
189	Politika Recruits	2021-10-07T18:00:00Z	2021-10-07T21:55:00Z	https://fb.me/e/234DwAIeG		Parkstraat 45, 3000 Leuven	Inkomhal FSW 		
190	Goede Doel Quiz	2021-10-19T18:00:00Z	2021-10-19T20:30:00Z	https://www.facebook.com/events/1402033936858378	Quiz	Dekenstraat 2 , 3000 Leuven	VHI 01.29 aula (37)	50.874435665993154	4.707381771502672
191	Codex Workshop	2021-10-12T16:00:00Z	2021-10-12T18:00:00Z	https://elsa-leuven.be/evenement/codex-workshop/	Workshop, First-year students		DV3 01.10		
192	Grand Opening Evening	2021-10-20T18:00:00Z	2021-10-20T20:30:00Z	https://elsa-leuven.be/evenement/grand-opening-evening-2/			Historic City Hall, Leuven		
193	Freshmen Adoption	2021-10-11T18:30:00Z	2021-10-11T21:30:00Z		First-year students	Kapucijnenvoer 5, 3000 Leuven	Cuythoek Café		
194	Peter- en Meteravond 	2021-10-12T18:00:00Z	2021-10-12T21:00:00Z	https://www.facebook.com/events/247373757201565/?ref=newsfeed	First-year students	...	Wordt doorgegeven na inschrijving		
195	Run Trainings 	2021-10-05T17:30:00Z	2021-10-05T18:30:00Z	https://industria.be/industria-activities/looptrainingen-industria/	Sport	Tervuursevest 123, 3001 Leuven	Atletiekpiste Sportkot	50.86809839199263	4.690623329577623
196	Snowboard Challenge BSA	2021-10-12T08:00:00Z	2021-10-12T14:00:00Z		Sport, Culinary	Monseigneur Ladeuzeplein, 3000 Leuven	Ladeuzeplein	50.87830802039165	4.70693116038817
197	Bruges Trip by ESN Leuven	2021-10-16T06:00:00Z	2021-10-16T17:45:00Z	https://fb.me/e/9DLPOVEh7	Culture, International	Bruges, Belgium	Bruges, Belgium		
198	Eerste Bach Cantus	2021-10-14T18:00:00Z	2021-10-14T23:00:00Z	https://www.facebook.com/events/239905408165480?acontext=%7B%22event_action_history%22%3A[%7B%22extra_data%22%3A%22%22%2C%22mechanism%22%3A%22surface%22%2C%22surface%22%3A%22create_dialog%22%7D%2C%7B%22extra_data%22%3A%22%22%2C%22mechanism%22%3A%22surface%22%2C%22surface%22%3A%22permalink%22%7D%2C%7B%22extra_data%22%3A%22%22%2C%22mechanism%22%3A%22surface%22%2C%22surface%22%3A%22edit_dialog%22%7D]%2C%22ref_notif_type%22%3Anull%7D	Cantus, First-year students	Tiensestraat 53	Huis der Rechten		
199	Info-event Greenhill Capital	2021-10-11T17:30:00Z	2021-10-11T20:30:00Z	https://www.eventbrite.be/e/info-event-greenhill-capital-tickets-179311765317?fbclid=IwAR1_jfm-SEpqsc63-DI18ne4H1oszeNESD2Yp0LMDQIz9uZGQwE9WMcNhZI	Education, Lecture, Career, First-year students	Grote Markt 7, 3000 Leuven	Stadhuis Leuven	50.87901881972393	4.701212690768419
200	Gezelschapsspelletjes avond	2021-10-11T18:00:00Z	2021-10-11T21:30:00Z	https://fb.me/e/YTlTFqAr		Tiensestraat 41, 3000 Leuven	De Valk	50.87781383922812	4.705418394503771
201	Wilde Westen 	2021-10-11T19:00:00Z	2021-10-12T02:00:00Z	https://fb.me/e/1NmFR63yM	Party	Blijde Inkomststraat 11, 3000 Leuven	Fakbar Letteren		
202	Meeting Rehearsal Choir	2021-10-12T18:00:00Z	2021-10-12T20:00:00Z	https://www.facebook.com/events/211186717653237	Culture, Charity, International	Parkstraat 45, 3000 Leuven	Raadzaal		
203	Begin Schachtenweek	2021-10-13T17:00:00Z	2021-10-13T19:00:00Z	https://www.wina.be/nl/evenementen/2021-schachtenweek/			Aula 200K 00.06		
204	Meeting Rehearsal Choir	2021-10-19T18:00:00Z	2021-10-19T20:00:00Z	https://www.facebook.com/events/568689754303297/?acontext=%7B%22event_action_history%22%3A[%7B%22extra_data%22%3A%22%22%2C%22mechanism%22%3A%22unknown%22%2C%22surface%22%3A%22external_search_engine%22%7D%2C%7B%22extra_data%22%3A%22%22%2C%22mechanism%22%3A%22left_rail%22%2C%22surface%22%3A%22bookmark%22%7D%2C%7B%22extra_data%22%3A%22%22%2C%22mechanism%22%3A%22calendar_tab_event%22%2C%22surface%22%3A%22bookmark_calendar%22%7D]%2C%22ref_notif_type%22%3Anull%7D	Culture, Charity, International	Parkstraat 45, 3000 Leuven	Raadzaal		
205	Toneel: Kennismaking	2021-10-14T18:00:00Z	2021-10-14T20:00:00Z	https://www.facebook.com/events/426208008936021	Culture	Blijde Inkomststraat 11	Historia perma	50.877241801063406	4.708052323756395
206	Apolloon @24 urenloop	2021-10-26T18:00:00Z	2021-10-27T18:00:00Z	https://fb.me/e/2Kc4GGjyi	Sport		Blauwe bocht (GBDN)		
207	Pirates of the Dijlecantus	2021-10-10T12:00:00Z	2021-10-10T16:00:00Z	https://www.facebook.com/events/249468610422385?ref=newsfeed	Cantus, Sport	Celestijnenlaan 300, 3001 Heverlee	Brug over de Dijle	50.86167899260238	4.680763529238878
208	Imperial cantus - VOLZET -	2021-10-14T18:00:00Z	2021-10-14T23:00:00Z	https://www.facebook.com/events/397681602024850?ref=newsfeed	Cantus	Jules Vandenbemptlaan 2, 3001 Heverlee	Parochiezaal Pavo - kleine zaal	50.863605582399984	4.691824959216295
209	Openingsreceptie - Maak kennis met het KVHV!	2021-10-11T18:00:00Z	2021-10-11T21:59:00Z	https://www.facebook.com/events/166070839026870	Culture, First-year students	Naamsestraat 32, Leuven	Jef Van den Eyndehuis	50.877326422536186	4.700442896781145
210	KVHV Openingsdebat: Staatsstructuur - met Georges-Louis Bouchez, Peter De Roover en Mark Eyskens!	2021-10-18T18:00:00Z	2021-10-18T20:30:00Z	https://www.facebook.com/events/360561262412694	Lecture, First-year students	Charles Deberiotstraat 24, Leuven	Pieter De Somer Aula	50.87625848828211	4.7028810247756825
211	Wervingscantus - Maak kennis met het KVHV!	2021-10-25T18:00:00Z	2021-10-25T21:59:00Z	https://www.facebook.com/events/838555746828106	Cantus, Culture, First-year students	Naamsestraat 32, Leuven	Jef Van den Eyndehuis	50.87732473010825	4.700467036662279
212	Preparee Draait Door - Openingsoptreden Preparee improtheater	2021-10-21T18:00:00Z	2021-10-21T20:30:00Z	https://www.facebook.com/events/1490394631339372	Culture	Charles Deberiotstraat 24 3000 Leuven, België	Pieter De Somer Aula	50.87626187321537	4.702889071402727
213	Openingscantus: Glitch In The Matrix	2021-10-14T18:00:00Z	2021-10-14T23:00:00Z	https://www.facebook.com/events/1000276500814149	Cantus, First-year students	Tervuursevest 60, 3000 Leuven	De Waaiberg	50.86984190531641	4.695617602763353
214	Career Brunch I	2021-10-13T09:00:00Z	2021-10-13T12:30:00Z	https://fb.me/e/1T9AAGgbP	Career	Naamsestraat 22	Jubileumzaal		
215	Trick or beer TD [Initiatie TD]	2021-10-21T20:00:00Z	2021-10-22T03:00:00Z	https://www.facebook.com/events/450748096355889/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22search%22%7D]%2C%22ref_notif_type%22%3Anull%7D	Party	Muntstraat 5, Leuven	Musicafé		
216	Running for the three	2021-10-26T18:00:00Z	2021-10-27T18:00:00Z	https://fb.me/e/TLVHFxRA	Sport	Sportkot			
217	Plasmaweek Leuven	2021-10-18T06:30:00Z	2021-10-21T06:30:00Z	https://www.facebook.com/events/406826940869272/	Charity		Donorcentrum Leuven		
218	Open Meeting	2021-10-18T16:15:00Z	2021-10-18T18:15:00Z	https://www.facebook.com/events/1328651437606880/?acontext=%7B%22event_action_history%22%3A[%7B%22extra_data%22%3A%22%22%2C%22mechanism%22%3A%22unknown%22%2C%22surface%22%3A%22external%22%7D%2C%7B%22extra_data%22%3A%22%22%2C%22mechanism%22%3A%22left_rail%22%2C%22surface%22%3A%22bookmark%22%7D%2C%7B%22extra_data%22%3A%22%22%2C%22mechanism%22%3A%22surface%22%2C%22surface%22%3A%22create_dialog%22%7D]%2C%22ref_notif_type%22%3Anull%7D	International	Kasteelpark Arenberg 38, Leuven	De Boshut	50.86406267022808	4.686492727694689
219	Eersteplaatscantus	2021-10-18T17:30:00Z	2021-10-18T19:30:00Z	https://fb.me/e/1o2HU0vJd	Cantus		Tent voor Alma 3		
220	The Data4GoodChallenge	2021-11-10T07:30:00Z	2021-11-10T22:00:00Z	https://dataforgood.be/		Kasteelpark Arenberg 41 , 3001 Heverlee	Machinezaal 01.01, Thermotechnisch Instituut (337-01)		
221	Cegeka Advanced Data Science Track	2021-11-02T17:30:00Z	2021-11-02T20:30:00Z	https://www.facebook.com/events/1295665440863319	Workshop	Naamsestraat 69, 3000 Leuven	01.74 Huis De Munter (HOGM)		
222	MoviesKN@Lokation	2021-10-19T18:00:00Z	2021-10-19T20:00:00Z	https://forms.gle/H3o3MyA9MKyjxSZg6	Culture	Vaartkom 4, 3000 Leuven	Openbaar Entrepot voor de Kunsten (OPEK)		
223	ENGAGEMENT zkt. STUDENT	2021-10-17T22:00:00Z	2021-10-23T22:00:00Z	https://www.leuven.be/engagement-zkt-student	Workshop, Lecture	Leuven			
224	Peter & Meter Avond	2021-10-14T18:00:00Z	2021-10-14T21:55:00Z	https://fb.me/e/2zTF3fmoF	First-year students	Dekenstraat 2	Ekobar		
225	Politika loopt	2021-10-14T18:00:00Z	2021-10-14T20:00:00Z	https://fb.me/e/TiL2gL6e			Sportkot Leuven 		
226	Peetouderavond	2021-10-19T18:00:00Z	2021-10-19T21:55:00Z	https://fb.me/e/1xukD5zLi		Parkstraat 45, 3000 Leuven	Aula Max Weber		
227	Oktoberfest Cantus	2021-10-20T18:00:00Z	2021-10-20T21:45:00Z	https://www.facebook.com/events/413393980132145/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22search%22%7D]%2C%22ref_notif_type%22%3Anull%7D	Cantus	Tiensestraat 51, 3000 Leuven	Recup		
228	International 'Under the Sea' Cantus	2021-10-18T18:00:00Z	2021-10-18T21:45:00Z	https://www.facebook.com/events/422885079448415/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark%22%7D]%2C%22ref_notif_type%22%3Anull%7D	Cantus, International	Tiensestraat 53, 3000 Leuven	Huis der Rechten		
229	Opstartvergadering Heart For Life - BeMSA Leuven	2021-10-19T18:00:00Z	2021-10-19T20:00:00Z	https://fb.me/e/62o9Yzu9Y					
230	Infosessie Buitenlandse exchanges - BeMSA Leuven	2021-10-21T18:00:00Z	2021-10-21T20:00:00Z	https://fb.me/e/RMQj6zyZ	Education, International, Career	Naamsestraat 61, 3000 Leuven	College van Premonstreit - CPR 02.43		
231	Lezing: Hoe ga je om met vluchtelingen en hun trauma's - BeMSA Leuven	2021-10-28T18:00:00Z	2021-10-28T20:00:00Z	https://fb.me/e/1Y1MgPpyO	Education, Culture, International, Lecture	Sint-Michielstraat 6, 3000 Leuven	Maria Theresia College (lokaal volgt nog)		
232	Pub Letteren Night	2021-10-19T18:00:00Z	2021-10-19T21:59:00Z	https://www.facebook.com/events/179621890984088	Party	Blijde Inkomststraat 11	Fakbar Letteren	50.87725872537042	4.708079145846544
233	Historia Toneel: Audities	2021-10-19T18:00:00Z	2021-10-19T20:00:00Z	https://www.facebook.com/events/252011660190795	Culture	Erasmusplein 2	MSI 2.23	50.87763105856611	4.707902120051561
234	Onderwijsvergadering & Hearing	2021-10-19T16:00:00Z	2021-10-19T18:00:00Z	https://www.facebook.com/events/543291913438874	Education	Erasmusplein 2	MSI 00.14	50.877617519229375	4.707918213305651
235	Concert BEvocaL & Leuven University Choir (LUK)	2021-10-24T14:00:00Z	2021-10-24T15:30:00Z	https://fb.me/e/2GKjNTGFB	Culture	Naamsestraat 57a, 3000 Leuven	Sint-Michielskerk		
236	Cantorenconvent	2021-10-20T18:00:00Z	2021-10-21T10:30:00Z	https://fb.me/e/26waIYSip	Cantus, Culture, Workshop	TBA	TBA		
237	Prehistorisch feestje 	2021-10-17T19:00:00Z	2021-10-18T02:00:00Z	https://fb.me/e/1Uebd0yOz	Party	Blijde Inkomststraat 11, 3000 Leuven	Fakbar Letteren 		
238	Theme Song Cantus	2021-10-15T17:30:00Z	2021-10-15T21:30:00Z	https://industria.be/industria-activities/international-theme-song-cantus/	Cantus, International	Tiensestraat 51, 3000 Leuven	Recup		
239	5e Plaats Cantus	2021-10-20T15:30:00Z	2021-10-20T19:30:00Z		Cantus, Sport	Steengroevenlaan 3, 3001 Leuven	Alma 3		
240	Info Session Doopmeesters	2021-10-18T17:45:00Z	2021-10-18T19:45:00Z	https://industria.be/industria-activities/infosessie-doopmeesters-info-session-doopmeesters/	Workshop	Andreas Vesaliusstraat 13, 3000 Leuven	Group T : 3.13.05		
241	Scheve Schansfuif XL	2021-10-19T19:00:00Z	2021-10-20T03:00:00Z	https://industria.be/industria-activities/scheve-schansfuif-xl/	Party	Tiensestraat 51, 3000 Leuven	Recup		
242	Industria at 24h run	2021-10-26T18:00:00Z	2021-10-27T18:00:00Z	https://industria.be/industria-activities/industria-at-24-urenloop/	Sport	Tervuursevest 123, 3001 Leuven	Sportkot 		
243	Peter- en Meteravond	2021-10-20T18:00:00Z	2021-10-20T20:00:00Z	https://www.facebook.com/events/371925411328675/?	First-year students	Mgr. Ladeuzeplein 21	Universiteitsbibliotheel	50.878179398401436	4.707156465945421
244	Women In Tech Gala powered by McKinsey & Company 	2021-10-20T16:45:00Z	2021-10-20T21:00:00Z	https://www.facebook.com/events/1273853486384910?active_tab=about	Lecture, Career	Andreas Vesaliusstraat 13, 3000 Leuven	Group T 	50.87490280273339	4.707360313830553
245	BIOS best friends	2021-10-19T18:30:00Z	2021-10-19T20:30:00Z	https://fb.me/e/21csFL3Iy	First-year students		Blokhut		
246	24 urenloop	2021-10-26T18:00:00Z	2021-10-27T18:00:00Z	https://fb.me/e/T8TXNtlS	Sport	Tervuursevest 101/bus 1502, 3001 Leuven	Universitair Sportcentrum	50.8682067287012	4.691267059741198
247	PEME Tapping course	2021-10-21T17:00:00Z	2021-10-21T21:55:00Z	https://industria.be/industria-activities/peme-tapperscursus-peme-tapping-course/	Workshop, First-year students	Tiensestraat 51, 3000 Leuven	Recup		
248	Legal Job Market: Insiders Information	2021-10-26T16:30:00Z	2021-10-26T18:30:00Z	https://elsa-leuven.be/evenement/skills-in-life-legal-job-market-insiders-information/	Workshop	Tiensestraat 41	DV3 01.25		
249	Start To Study	2021-10-18T16:00:00Z	2021-10-18T18:00:00Z	https://fb.me/e/2BojwYCgE	Education, First-year students	Dekenstraat 2	Ekobar		
250	Derde Plaats Cantus	2021-10-19T15:30:00Z	2021-10-19T20:00:00Z	https://fb.me/e/1j8CZvrjG	Cantus, Sport	Steengroevenlaan 3	Alma 3		
251	Third Place Cantus	2021-10-15T18:00:00Z	2021-10-15T21:55:00Z	https://fb.me/e/2EvJa0LLX	Cantus, Sport, International	Tervuursevest 60	Waaiberg		
252	Skills Programs	2021-10-20T16:30:00Z	2021-10-20T20:30:00Z	https://fb.me/e/1PRcYzzy1	Workshop	Naamsestraat 69	HOGC		
253	Go Global Fair	2021-10-25T15:00:00Z	2021-10-25T18:00:00Z	https://fb.me/e/2GeL5QbZe	Education, International	Naamsestraat 22	Jubileumzaal		
254	Ekonomika Breaks Free @ 24 Urenloop	2021-10-26T18:00:00Z	2021-10-27T18:00:00Z	https://fb.me/e/1N4C5TXli	Sport	Tervuursevest 101	Universitair Sportcentrum KU Leuven		
255	Ekonomika op Hoogtestage - Skireis naar Avoriaz	2022-02-05T11:00:00Z	2022-02-12T15:00:00Z	https://fb.me/e/4y7w1S7Xs	Sport	Avoriaz	Avoriaz		
256	24 Urenloop 2021	2021-10-26T20:00:00Z	2021-10-27T20:00:00Z	https://www.wina.be/en/evenementen/2021-24-urenloop-2021/	Sport		Sportkot		
257	Workshop Acerta - Starten als zelfstandige advocaat	2021-11-03T13:00:00Z	2021-11-03T15:00:00Z	https://elsa-leuven.be/evenement/workshop-acerta-starten-als-advocaat/	Workshop, Career	Edward van Evenstraat 4, 3000 Leuven	Zaal Couvreur (Agora M01.E50)		
258	Eko Meet	2021-10-21T18:00:00Z	2021-10-21T21:00:00Z	https://fb.me/e/16GV1tEWo	Party, First-year students	Dekenstraat 2	Ekobar		
259	Eerste Bach Kick-Off	2021-10-25T18:00:00Z	2021-10-25T20:00:00Z	https://fb.me/e/2K1OcIP9V	First-year students	Dekenstraat 2	Ekobar		
260	Running Session - For International Students	2021-10-18T17:00:00Z	2021-10-18T19:00:00Z	https://fb.me/e/1VMK6p8H8	Sport, International	Dekenstraat 2	Ekobar		
261	EKO @ Chocolate Nation	2021-10-20T11:00:00Z	2021-10-20T16:00:00Z	https://fb.me/e/1jb0FNMU7	Culture, International, Culinary	Martelarenplein 	Station Leuven		
262	Verbroederingsrolling & cafésportencompetitie	2021-10-20T16:20:00Z	2021-10-20T21:59:00Z	https://www.facebook.com/events/851669708873651?acontext=%7B%22event_action_history%22%3A[%7B%22surface%22%3A%22page%22%7D]%7D	Sport, Party	Parkstraat 45, 3000 Leuven	alma 2	50.873812809722715	4.703342364726244
263	Into the Future of Businesses 	2021-10-28T18:00:00Z	2021-10-28T21:00:00Z	https://fb.me/e/1mfC4Rjdm	Education, Lecture	Parkstraat 51, 3000 Leuven	Max Weber Aula		
264	AFC Starterpack (Bachelor Studenten)	2021-10-25T18:00:00Z	2021-11-12T21:00:00Z	https://fb.me/e/2Ri1d4U5W					
265	Gain international experience: find your internship abroad	2021-10-28T18:00:00Z	2021-10-28T19:30:00Z	https://fb.me/e/Ui8T7CDc	Education, Culture, International, Career	Edward van Edenstraat 4	Hall Couvreur, AGORA learning center	50.87376203302931	4.704887317118822
266	Infosession Culture trip	2021-10-21T16:00:00Z	2021-10-21T18:00:00Z	https://www.facebook.com/events/565213644559088	Culture	Erasmusplein 2	MSI 01.08	50.877617519229275	4.707896755633532
267	Initiatieweek infosessie	2021-10-20T10:00:00Z	2021-10-20T12:00:00Z	https://www.facebook.com/events/4405499759570227	First-year students	Erasmusplein 2	MSI 02.28	50.87762428889829	4.707918213305651
268	Initiatieweek Kick-off	2021-10-21T18:00:00Z	2021-10-21T20:00:00Z	https://www.facebook.com/events/962729427649029	First-year students	Erasmusplein 2	MSI 00.08	50.87762090406386	4.707907484469591
269	Climate Transition Talk	2021-10-28T17:00:00Z	2021-10-28T21:00:00Z	https://www.facebook.com/events/380029827156409	Lecture	Andreas Vesaliusstraat 13, 3000 Leuven	KU Leuven - Campus Groep T		
270	International Brunch	2021-10-23T09:00:00Z	2021-10-23T12:00:00Z	https://fb.me/e/1CNRHu1iN	Culinary	Naamsestraat 14	NOSH		
271	PolitiKART	2021-10-26T18:00:00Z	2021-10-27T18:00:00Z	https://fb.me/e/1ZiueT5LX	Sport	Tervuursevest 101, 3001 Heverlee	sportkot Leuven 		
272	Historia's H-cantus: Introductiecantus	2021-10-25T18:00:00Z	2021-10-25T21:59:00Z	https://www.facebook.com/events/974906419726525	Cantus	Tiensestraat 51	Recup	50.87724518592521	4.7046781048156605
273	Postel-24 hourbar	2021-10-28T20:00:00Z	2021-10-29T03:00:00Z	https://www.wina.be/en/evenementen/postel-24-hourbar/	Party	Steengroevenlaan 3, 3001 Leuven	Alma 3		
274	Brown Bag Lunch - Michaël Cloet (Bar Stan)	2021-10-20T11:00:00Z	2021-10-20T12:00:00Z	https://www.studiostartleuven.be/kalender/wjzyyibb1vdgu2fagygo4hgoz2ut1y	Education, Lecture, Career	Naamsestraat 11, 3000 Leuven	Studio Start	50.87794415463274	4.700748668608843
275	LE(J)ON Kick-Off	2021-10-21T16:30:00Z	2021-10-21T20:30:00Z	https://www.facebook.com/events/550732893023261?acontext=%7B%22event_action_history%22%3A[%7B%22surface%22%3A%22page%22%7D]%7D	Education, Lecture, Career	Philipssite 6, 3001 Leuven	Sportoase Philipssite	50.8676955126485	4.711576746401964
276	Grand Opening Studio Start	2021-10-27T17:00:00Z	2021-10-27T20:00:00Z	https://www.studiostartleuven.be/kalender/grandopening	Education, Party, Lecture, Career	Naamsestraat 11, 3000 Leuven	Studio Start	50.877949231848895	4.700788901744066
277	Careers in Finance: down the rabbit hole	2021-10-19T17:45:00Z	2021-10-19T19:00:00Z	https://fb.me/e/2LB6gie8f	Career	Tiensestraat 41, 3000 Leuven	College De Valk, aula DV1 01.54		
278	Deadline: How to pick a stock track	2021-10-20T21:55:00Z	2021-10-20T21:59:00Z	https://fb.me/e/2Ajc3A5wj					
279	Het Groot Dictee der Leuvense Studenten	2021-11-18T17:30:00Z	2021-11-18T22:30:00Z	https://fb.me/e/12Aq0dSy9	Education	Charles Deberiotstraat 24, 3000 Leuven	Pieter De Somer Aula		
280	Wijvenschijven TD	2021-11-03T20:00:00Z	2021-11-04T04:00:00Z	https://www.facebook.com/events/1205270003303573	Party		MusiCafe		
281	Schachtenkonvent | NSV! Leuven	2021-10-27T18:00:00Z	2021-10-27T21:59:00Z	https://fb.me/e/KM37JsVe	Education, Lecture, First-year students	Andreas Vesaliusstraat 2	aula 00.38 Pedagogisch Instituut	50.87499419850452	4.707135008273302
282	Kotentocht | NSV! Leuven	2021-10-20T18:00:00Z	2021-10-20T21:59:00Z	https://fb.me/e/2Qn6co6Ej	Party, First-year students	zie omschrijving	zie omschrijving		
283	Weekly debate	2021-10-20T18:00:00Z	2021-10-20T20:00:00Z	https://www.facebook.com/events/300279011625859?ref=newsfeed	Workshop				
285	Weekly debate	2021-10-27T18:00:00Z	2021-10-27T20:00:00Z	https://www.facebook.com/LeuvenDebatingSociety	Workshop			50.87704209377824	4.701663301882921
286	CleanTech Challenge Kick Off	2021-11-03T18:30:00Z	2021-11-03T22:00:00Z	https://cleantechchallenge.be/		Tiensestraat 41, 3000 Leuven, België	College De Valk, DV3 01.19 	50.87814555045041	4.706223057208239
287	24 urenwies	2021-10-26T18:00:00Z	2021-10-27T18:00:00Z	https://fb.me/e/UQ3gu7tf		Tervuursevest 123	Sportkot	50.86826089696108	4.691224144396959
288	Halloweencantus	2021-11-02T18:00:00Z	2021-11-02T20:00:00Z	https://fb.me/e/1NUgA451F	Cantus		De Waaiberg		
289	Junior Eurosongcantus 2.0	2021-11-03T19:00:00Z	2021-11-03T21:00:00Z	https://fb.me/e/48CCgb9F0	Cantus	Brusselsestraat 246, 3000 Leuven	Zamo 		
290	KLA White Lies Fak	2021-10-20T20:00:00Z	2021-10-21T00:00:00Z	https://fb.me/e/3knw4o4fe	Party	Oude Markt 2, Leuven	Bar Bizar		
291	Lezing Paul Quirynen: advocaat van slachtoffers	2021-11-18T19:00:00Z	2021-11-18T21:30:00Z	https://elsa-leuven.be/evenement/lezing-paul-quirynen/?fbclid=IwAR1KjdrY3YG4w7mBJbz5OKt8hW1ezYayrxpkEs3XveY6X_2aoGyO4RkVvgk	Lecture	Tiensestraat 41, 3000 Leuven	DV3 01.13		
